0.000000	1.000.000	NaN
0.000050	1.000.000	NaN
0.000100	1.000.000	NaN
0.000150	1.000.000	NaN
0.000200	1.000.000	NaN
0.000250	1.000.000	NaN
0.000300	0.000000	NaN
0.000350	1.000.000	NaN
0.000400	0.000000	NaN
0.000450	0.000000	NaN
0.000500	0.000000	NaN
0.000550	0.000000	NaN
0.000600	0.000000	NaN
0.000650	0.000000	NaN
0.000700	0.000000	NaN
0.000750	0.000000	NaN
0.000800	0.000000	NaN
0.000850	0.000000	NaN
0.000900	0.000000	NaN
0.000950	0.000000	NaN
0.001000	0.000000	NaN
0.001050	0.000000	NaN
0.001100	0.000000	NaN
0.001150	0.000000	NaN
0.001200	0.000000	NaN
0.001250	0.000000	NaN
0.001300	0.000000	NaN
0.001350	0.000000	NaN
0.001400	0.000000	NaN
0.001450	0.000000	NaN
0.001500	0.000000	NaN
0.001550	0.000000	NaN
0.001600	0.000000	NaN
0.001650	0.000000	NaN
0.001700	0.000000	NaN
0.001750	0.000000	NaN
0.001800	0.000000	NaN
0.001850	0.000000	NaN
0.001900	0.000000	NaN
0.001950	0.000000	NaN
0.002000	0.000000	NaN
0.002050	0.000000	NaN
0.002100	1.000.000	NaN
0.002150	0.000000	NaN
0.002200	0.000000	NaN
0.002250	0.000000	NaN
0.002300	0.000000	NaN
0.002350	0.000000	NaN
0.002400	0.000000	NaN
0.002450	0.000000	NaN
0.002500	0.000000	NaN
0.002550	0.000000	NaN
0.002600	0.000000	NaN
0.002650	0.000000	NaN
0.002700	0.000000	NaN
0.002750	0.000000	NaN
0.002800	1.000.000	NaN
0.002850	2.000.000	NaN
0.002900	0.000000	NaN
0.002950	1.000.000	NaN
0.003000	0.000000	NaN
0.003050	0.000000	NaN
0.003100	0.000000	NaN
0.003150	0.000000	NaN
0.003200	0.000000	NaN
0.003250	0.000000	NaN
0.003300	0.000000	NaN
0.003350	0.000000	NaN
0.003400	0.000000	NaN
0.003450	0.000000	NaN
0.003500	0.000000	NaN
0.003550	0.000000	NaN
0.003600	0.000000	NaN
